Product Name                          	 Date      	 Vehicle No.     	 Qty.            	 Rate      	 Amount
Diesel                                	 29/05/2024	 7646            	 120.04          	 90.44     	 10856.00
Diesel                                	 29/05/2024	 6946            	 156.5           	 90.44     	 14154.00
Diesel                                	 30/05/2024	 6594            	 205             	 90.44     	 18540.00
Diesel                                	 30/05/2024	 9673            	 217             	 90.44     	 19625.00
Diesel                                	 30/05/2024	 7646            	 162.6           	 90.44     	 14706.00
Diesel                                	 30/05/2024	 6946            	 142.1           	 90.44     	 12852.00
Diesel                                	 31/05/2024	 2809            	 115             	 90.44     	 10401.00
Diesel                                	 31/05/2024	 7646            	 127             	 90.44     	 11486.00
Diesel                                	 31/05/2024	 6946            	 86.57           	 90.44     	 7829.00
Diesel                                	 01/06/2024	 6594            	 201             	 90.44     	 18178.00
Diesel                                	 01/06/2024	 7646            	 150             	 90.44     	 13566.00
Diesel                                	 01/06/2024	 9673            	 218.9           	 90.44     	 19797.00
Diesel                                	 01/06/2024	 6946            	 135.69          	 90.44     	 12272.00
Diesel                                	 02/06/2024	 7646            	 114             	 90.44     	 10310.00
Diesel                                	 02/06/2024	 2809            	 89              	 90.44     	 8049.00
Diesel                                	 02/06/2024	 6594            	 100             	 90.44     	 9044.00
Diesel                                	 03/06/2024	 6594            	 199.75          	 90.44     	 18065.00
Diesel                                	 04/06/2024	 9673            	 239.35          	 90.44     	 21647.00
Diesel                                	 04/06/2024	 6946            	 169.51          	 90.44     	 15330.00
Diesel                                	 04/06/2024	 7646            	 163.84          	 90.44     	 14818.00
Diesel                                	 05/06/2024	 2809            	 106.01          	 90.44     	 9588.00
Diesel                                	 05/06/2024	 6594            	 100             	 90.44     	 9044.00
Diesel                                	 05/06/2024	 7646            	 100             	 90.44     	 9044.00
Diesel                                	 05/06/2024	 6946            	 100             	 90.44     	 9044.00
Diesel                                	 06/06/2024	 6594            	 200.64          	 90.44     	 18146.00
Diesel                                	 06/06/2024	 9673            	 210.78          	 90.44     	 19063.00
Diesel                                	 06/06/2024	 7646            	 100             	 90.44     	 9044.00
Diesel                                	 06/06/2024	 6946            	 100             	 90.44     	 9044.00
Diesel                                	 07/06/2024	 6946            	 139             	 90.44     	 12571.00
Diesel                                	 07/06/2024	 7646            	 154.94          	 90.44     	 14013.00
Diesel                                	 08/06/2024	 7646            	 89.01           	 90.44     	 8050.00
Diesel                                	 08/06/2024	 2809            	 76.38           	 90.44     	 6908.00
Diesel                                	 08/06/2024	 6946            	 118.86          	 90.44     	 10750.00
Diesel                                	 08/06/2024	 6594            	 201.5           	 90.44     	 18224.00
Diesel                                	 08/06/2024	 9673            	 207             	 90.44     	 18721.00
